num_steps,num_updates,epsilon,loss,success_rate,violation_rate,mean_return,mean_steps,curriculum_stage,sps
3490000,870001,0.050000000000000044,0.002473551081493497,0.822,0.14,0.682,17.712,3,84.00482819782638
3500000,872501,0.050000000000000044,0.021913602948188782,0.822,0.134,0.688,17.028,3,84.00450849377752
3510000,875001,0.050000000000000044,0.0028837898280471563,0.846,0.112,0.734,16.254,3,84.00185041545275
3520000,877501,0.050000000000000044,0.002174393506720662,0.844,0.106,0.738,17.362,3,83.99651255168196
3530000,880001,0.050000000000000044,0.0018745234701782465,0.822,0.13,0.692,17.5,3,83.9958471846118
3540000,882501,0.050000000000000044,0.009998984634876251,0.814,0.132,0.682,16.994,3,83.99644452962004
3550000,885001,0.050000000000000044,0.0033514637034386396,0.82,0.138,0.682,16.772,3,83.99292947678208
3560000,887501,0.050000000000000044,0.002391604706645012,0.838,0.118,0.72,16.53,3,83.99434281318209
3570000,890001,0.050000000000000044,0.004554120823740959,0.84,0.118,0.722,17.938,3,83.99577281935163
3580000,892501,0.050000000000000044,0.002276820130646229,0.838,0.108,0.73,17.568,3,83.98901452585893
3590000,895001,0.050000000000000044,0.002526641823351383,0.814,0.142,0.672,18.38,3,83.98286051783538
3600000,897501,0.050000000000000044,0.005338385701179504,0.844,0.116,0.728,16.656,3,83.98130714227099
3610000,900001,0.050000000000000044,0.002020583488047123,0.852,0.108,0.744,16.578,3,83.9779906153484
3620000,902501,0.050000000000000044,0.002410433953627944,0.832,0.114,0.718,18.218,3,83.98025597127936
3630000,905001,0.050000000000000044,0.001986223738640547,0.836,0.1,0.736,17.76,3,83.98413081705115
3640000,907501,0.050000000000000044,0.003122118068858981,0.856,0.102,0.754,16.92,3,83.98772810549981
3650000,910001,0.050000000000000044,0.010038926266133785,0.866,0.102,0.764,16.862,3,83.98686448312762
3660000,912501,0.050000000000000044,0.00322221452370286,0.838,0.124,0.714,16.906,3,83.98453501532664
3670000,915001,0.050000000000000044,0.0031056320294737816,0.802,0.142,0.66,17.468,3,83.97953309764029
3680000,917501,0.050000000000000044,0.002501309383660555,0.828,0.128,0.7,17.72,3,83.97840030707194
3690000,920001,0.050000000000000044,0.0027550519444048405,0.84,0.112,0.728,17.918,3,83.97885041510743
3700000,922501,0.050000000000000044,0.0074766892939805984,0.834,0.122,0.712,18.404,3,83.97624554586348
3710000,925001,0.050000000000000044,0.007391456048935652,0.86,0.102,0.758,16.44,3,83.97545007508882
3720000,927501,0.050000000000000044,0.004090473987162113,0.842,0.11,0.732,17.422,3,83.97008789294203
3730000,930001,0.050000000000000044,0.0077516017481684685,0.844,0.104,0.74,17.874,3,83.96614320552557
3740000,932501,0.050000000000000044,0.00978135596960783,0.852,0.1,0.752,17.522,3,83.96188394615262
3750000,935001,0.050000000000000044,0.003476166632026434,0.826,0.114,0.712,17.576,3,83.96120538202631
3760000,937501,0.050000000000000044,0.00892355665564537,0.82,0.124,0.696,17.682,3,83.95864777617436
3770000,940001,0.050000000000000044,0.0027241306379437447,0.838,0.112,0.726,18.248,3,83.96197713703644
3780000,942501,0.050000000000000044,0.0027318326756358147,0.858,0.082,0.776,17.566,3,83.96458258341873
3790000,945001,0.050000000000000044,0.0028990735299885273,0.848,0.116,0.732,15.632,3,83.95686862676283
3800000,947501,0.050000000000000044,0.011730803176760674,0.86,0.086,0.774,17.956,3,83.95613163172544
3810000,950001,0.050000000000000044,0.002005505608394742,0.822,0.14,0.682,15.01,3,83.94787900891723
3820000,952501,0.050000000000000044,0.021042797714471817,0.858,0.122,0.736,14.744,3,83.94812481125362
3830000,955001,0.050000000000000044,0.0034079665783792734,0.838,0.12,0.718,17.706,3,83.94702455525784
3840000,957501,0.050000000000000044,0.004771303851157427,0.854,0.102,0.752,17.736,3,83.93860991613111
3850000,960001,0.050000000000000044,0.010303352028131485,0.838,0.098,0.74,17.152,3,83.93247659728934
3860000,962501,0.050000000000000044,0.01109524630010128,0.886,0.086,0.8,15.556,3,83.93493547601467
3870000,965001,0.050000000000000044,0.008919741958379745,0.844,0.11,0.734,17.39,3,83.93909712537591
3880000,967501,0.050000000000000044,0.002906779758632183,0.856,0.098,0.758,16.386,3,83.93028701622036
3890000,970001,0.050000000000000044,0.0034508712124079466,0.848,0.102,0.746,17.156,3,83.93291408360622
3900000,972501,0.050000000000000044,0.0018994702259078622,0.836,0.134,0.702,16.448,3,83.93605949461819
3910000,975001,0.050000000000000044,0.003940618131309748,0.85,0.114,0.736,16.194,3,83.93770551696753
